setting,case_age,contact_age,case_age_5y,contact_age_5y,probability
events_activities,88,23,80+,20-24,0.2621322761229928
events_activities,88,24,80+,20-24,0.2621322761229928
events_activities,88,25,80+,25-29,0.2621322761229928
events_activities,88,26,80+,25-29,0.26201401469600044
events_activities,88,27,80+,25-29,0.2618347151131411
events_activities,88,28,80+,25-29,0.25949237588174456
events_activities,88,29,80+,25-29,0.2586250992966559
events_activities,88,30,80+,30-34,0.2551602771562252
events_activities,88,31,80+,30-34,0.2538118019283656
events_activities,88,32,80+,30-34,0.2514608475356879
events_activities,88,33,80+,30-34,0.24884582034295546
events_activities,88,34,80+,30-34,0.24781988871880797
events_activities,88,35,80+,35-39,0.24427508055065078
events_activities,88,36,80+,35-39,0.24312716706458248
events_activities,88,37,80+,35-39,0.24271313457593915
events_activities,88,38,80+,35-39,0.242269031749998
events_activities,88,39,80+,35-39,0.23882055061987498
events_activities,88,40,80+,40-44,0.2382311989649315
events_activities,88,41,80+,40-44,0.2382311989649315
events_activities,88,42,80+,40-44,0.23810952199250468
events_activities,88,43,80+,40-44,0.2372982277511962
events_activities,88,44,80+,40-44,0.23796522159108946
events_activities,88,45,80+,45-49,0.23822221383051984
events_activities,88,46,80+,45-49,0.2382311989649315
events_activities,88,47,80+,45-49,0.23823619070627133
events_activities,88,48,80+,45-49,0.23867042507389274
events_activities,88,49,80+,45-49,0.2420964362900671
events_activities,88,50,80+,50-54,0.24298233007365677
events_activities,88,51,80+,50-54,0.2438304514174619
events_activities,88,52,80+,50-54,0.24637797458497185
events_activities,88,53,80+,50-54,0.24912647160781987
events_activities,88,54,80+,50-54,0.25243516678744454
events_activities,88,55,80+,55-59,0.2570553638957079
events_activities,88,56,80+,55-59,0.26171550687827044
events_activities,88,57,80+,55-59,0.2649765756585243
events_activities,88,58,80+,55-59,0.26845444189936385
events_activities,88,59,80+,55-59,0.273456087884987
events_activities,88,60,80+,60-64,0.27939993807457664
events_activities,88,61,80+,60-64,0.2864404198949427
events_activities,88,62,80+,60-64,0.29204194181168663
events_activities,88,63,80+,60-64,0.29769873247964235
events_activities,88,64,80+,60-64,0.3045901168127904
events_activities,88,65,80+,65-69,0.3124669249752755
events_activities,88,66,80+,65-69,0.320577831719153
events_activities,88,67,80+,65-69,0.3287482550517492
events_activities,88,68,80+,65-69,0.33815042811326884
events_activities,88,69,80+,65-69,0.3442446686296556
events_activities,88,70,80+,70-74,0.35109755595042685
events_activities,88,71,80+,70-74,0.35109755595042685
events_activities,88,72,80+,70-74,0.35109755595042685
events_activities,88,73,80+,70-74,0.35109755595042685
events_activities,88,74,80+,70-74,0.35109755595042685
events_activities,88,75,80+,75-79,0.35109755595042685
events_activities,88,76,80+,75-79,0.35109755595042685
events_activities,88,77,80+,75-79,0.35109755595042685
events_activities,88,78,80+,75-79,0.35109755595042685
events_activities,88,79,80+,75-79,0.35109755595042685
events_activities,88,80,80+,80+,0.35109755595042685
events_activities,88,81,80+,80+,0.35109755595042685
events_activities,88,82,80+,80+,0.35109755595042685
events_activities,88,83,80+,80+,0.35109755595042685
events_activities,88,84,80+,80+,0.35109755595042685
events_activities,88,85,80+,80+,0.35109755595042685
events_activities,88,86,80+,80+,0.35109755595042685
events_activities,88,87,80+,80+,0.35109755595042685
events_activities,88,88,80+,80+,0.35109755595042685
events_activities,88,89,80+,80+,0.35109755595042685
events_activities,88,90,80+,80+,0.35109755595042685
events_activities,88,91,80+,80+,0.35109755595042685
events_activities,88,92,80+,80+,0.35109755595042685
events_activities,88,93,80+,80+,0.35109755595042685
events_activities,88,94,80+,80+,0.35109755595042685
events_activities,88,95,80+,80+,0.35109755595042685
events_activities,88,96,80+,80+,0.35109755595042685
events_activities,88,97,80+,80+,0.35109755595042685
events_activities,88,98,80+,80+,0.35109755595042685
events_activities,88,99,80+,80+,0.35109755595042685
events_activities,88,100,80+,80+,0.35109755595042685
events_activities,89,0,80+,0-4,0.21483905538120146
events_activities,89,1,80+,0-4,0.21483905538120146
events_activities,89,2,80+,0-4,0.21483905538120146
events_activities,89,3,80+,0-4,0.21483905538120146
events_activities,89,4,80+,0-4,0.21483905538120146
events_activities,89,5,80+,5-9,0.21570396604983702
events_activities,89,6,80+,5-9,0.21956747344171212
events_activities,89,7,80+,5-9,0.22055401562758783
events_activities,89,8,80+,5-9,0.22435781759466839
events_activities,89,9,80+,5-9,0.22841114089709266
events_activities,89,10,80+,10-14,0.23240182503091206
events_activities,89,11,80+,10-14,0.23660393398440419
events_activities,89,12,80+,10-14,0.23798425096631315
events_activities,89,13,80+,10-14,0.24208301610062954
events_activities,89,14,80+,10-14,0.24379737895667852
events_activities,89,15,80+,15-19,0.24771287835220035
events_activities,89,16,80+,15-19,0.25101648976097607
events_activities,89,17,80+,15-19,0.25403594526382756
events_activities,89,18,80+,15-19,0.256895580398511
events_activities,89,19,80+,15-19,0.25947410013665045
events_activities,89,20,80+,20-24,0.2618347151131411
events_activities,89,21,80+,20-24,0.26201401469600044
events_activities,89,22,80+,20-24,0.2621322761229928
events_activities,89,23,80+,20-24,0.2621322761229928
events_activities,89,24,80+,20-24,0.2621322761229928
events_activities,89,25,80+,25-29,0.2621322761229928
events_activities,89,26,80+,25-29,0.26201401469600044
events_activities,89,27,80+,25-29,0.2618347151131411
events_activities,89,28,80+,25-29,0.25949237588174456
events_activities,89,29,80+,25-29,0.2586250992966559
events_activities,89,30,80+,30-34,0.2551602771562252
events_activities,89,31,80+,30-34,0.2538118019283656
events_activities,89,32,80+,30-34,0.2514608475356879
events_activities,89,33,80+,30-34,0.24884582034295546
events_activities,89,34,80+,30-34,0.24781988871880797
events_activities,89,35,80+,35-39,0.24427508055065078
events_activities,89,36,80+,35-39,0.24312716706458248
events_activities,89,37,80+,35-39,0.24271313457593915
events_activities,89,38,80+,35-39,0.242269031749998
events_activities,89,39,80+,35-39,0.23882055061987498
events_activities,89,40,80+,40-44,0.2382311989649315
events_activities,89,41,80+,40-44,0.2382311989649315
events_activities,89,42,80+,40-44,0.23810952199250468
events_activities,89,43,80+,40-44,0.2372982277511962
events_activities,89,44,80+,40-44,0.23796522159108946
events_activities,89,45,80+,45-49,0.23822221383051984
events_activities,89,46,80+,45-49,0.2382311989649315
events_activities,89,47,80+,45-49,0.23823619070627133
events_activities,89,48,80+,45-49,0.23867042507389274
events_activities,89,49,80+,45-49,0.2420964362900671
events_activities,89,50,80+,50-54,0.24298233007365677
events_activities,89,51,80+,50-54,0.2438304514174619
events_activities,89,52,80+,50-54,0.24637797458497185
events_activities,89,53,80+,50-54,0.24912647160781987
events_activities,89,54,80+,50-54,0.25243516678744454
events_activities,89,55,80+,55-59,0.2570553638957079
events_activities,89,56,80+,55-59,0.26171550687827044
events_activities,89,57,80+,55-59,0.2649765756585243
events_activities,89,58,80+,55-59,0.26845444189936385
events_activities,89,59,80+,55-59,0.273456087884987
events_activities,89,60,80+,60-64,0.27939993807457664
events_activities,89,61,80+,60-64,0.2864404198949427
events_activities,89,62,80+,60-64,0.29204194181168663
events_activities,89,63,80+,60-64,0.29769873247964235
events_activities,89,64,80+,60-64,0.3045901168127904
events_activities,89,65,80+,65-69,0.3124669249752755
events_activities,89,66,80+,65-69,0.320577831719153
events_activities,89,67,80+,65-69,0.3287482550517492
events_activities,89,68,80+,65-69,0.33815042811326884
events_activities,89,69,80+,65-69,0.3442446686296556
events_activities,89,70,80+,70-74,0.35109755595042685
events_activities,89,71,80+,70-74,0.35109755595042685
events_activities,89,72,80+,70-74,0.35109755595042685
events_activities,89,73,80+,70-74,0.35109755595042685
events_activities,89,74,80+,70-74,0.35109755595042685
events_activities,89,75,80+,75-79,0.35109755595042685
events_activities,89,76,80+,75-79,0.35109755595042685
events_activities,89,77,80+,75-79,0.35109755595042685
events_activities,89,78,80+,75-79,0.35109755595042685
events_activities,89,79,80+,75-79,0.35109755595042685
events_activities,89,80,80+,80+,0.35109755595042685
events_activities,89,81,80+,80+,0.35109755595042685
events_activities,89,82,80+,80+,0.35109755595042685
events_activities,89,83,80+,80+,0.35109755595042685
events_activities,89,84,80+,80+,0.35109755595042685
events_activities,89,85,80+,80+,0.35109755595042685
events_activities,89,86,80+,80+,0.35109755595042685
events_activities,89,87,80+,80+,0.35109755595042685
events_activities,89,88,80+,80+,0.35109755595042685
events_activities,89,89,80+,80+,0.35109755595042685
events_activities,89,90,80+,80+,0.35109755595042685
events_activities,89,91,80+,80+,0.35109755595042685
events_activities,89,92,80+,80+,0.35109755595042685
events_activities,89,93,80+,80+,0.35109755595042685
events_activities,89,94,80+,80+,0.35109755595042685
events_activities,89,95,80+,80+,0.35109755595042685
events_activities,89,96,80+,80+,0.35109755595042685
events_activities,89,97,80+,80+,0.35109755595042685
events_activities,89,98,80+,80+,0.35109755595042685
events_activities,89,99,80+,80+,0.35109755595042685
events_activities,89,100,80+,80+,0.35109755595042685
events_activities,90,0,80+,0-4,0.21483905538120146
events_activities,90,1,80+,0-4,0.21483905538120146
events_activities,90,2,80+,0-4,0.21483905538120146
events_activities,90,3,80+,0-4,0.21483905538120146
events_activities,90,4,80+,0-4,0.21483905538120146
events_activities,90,5,80+,5-9,0.21570396604983702
events_activities,90,6,80+,5-9,0.21956747344171212
events_activities,90,7,80+,5-9,0.22055401562758783
events_activities,90,8,80+,5-9,0.22435781759466839
events_activities,90,9,80+,5-9,0.22841114089709266
events_activities,90,10,80+,10-14,0.23240182503091206
events_activities,90,11,80+,10-14,0.23660393398440419
events_activities,90,12,80+,10-14,0.23798425096631315
events_activities,90,13,80+,10-14,0.24208301610062954
events_activities,90,14,80+,10-14,0.24379737895667852
events_activities,90,15,80+,15-19,0.24771287835220035
events_activities,90,16,80+,15-19,0.25101648976097607
events_activities,90,17,80+,15-19,0.25403594526382756
events_activities,90,18,80+,15-19,0.256895580398511
events_activities,90,19,80+,15-19,0.25947410013665045
events_activities,90,20,80+,20-24,0.2618347151131411
events_activities,90,21,80+,20-24,0.26201401469600044
events_activities,90,22,80+,20-24,0.2621322761229928
events_activities,90,23,80+,20-24,0.2621322761229928
events_activities,90,24,80+,20-24,0.2621322761229928
events_activities,90,25,80+,25-29,0.2621322761229928
events_activities,90,26,80+,25-29,0.26201401469600044
events_activities,90,27,80+,25-29,0.2618347151131411
events_activities,90,28,80+,25-29,0.25949237588174456
events_activities,90,29,80+,25-29,0.2586250992966559
events_activities,90,30,80+,30-34,0.2551602771562252
events_activities,90,31,80+,30-34,0.2538118019283656
events_activities,90,32,80+,30-34,0.2514608475356879
events_activities,90,33,80+,30-34,0.24884582034295546
events_activities,90,34,80+,30-34,0.24781988871880797
events_activities,90,35,80+,35-39,0.24427508055065078
events_activities,90,36,80+,35-39,0.24312716706458248
events_activities,90,37,80+,35-39,0.24271313457593915
events_activities,90,38,80+,35-39,0.242269031749998
events_activities,90,39,80+,35-39,0.23882055061987498
events_activities,90,40,80+,40-44,0.2382311989649315
events_activities,90,41,80+,40-44,0.2382311989649315
events_activities,90,42,80+,40-44,0.23810952199250468
events_activities,90,43,80+,40-44,0.2372982277511962
events_activities,90,44,80+,40-44,0.23796522159108946
events_activities,90,45,80+,45-49,0.23822221383051984
events_activities,90,46,80+,45-49,0.2382311989649315
events_activities,90,47,80+,45-49,0.23823619070627133
events_activities,90,48,80+,45-49,0.23867042507389274
events_activities,90,49,80+,45-49,0.2420964362900671
events_activities,90,50,80+,50-54,0.24298233007365677
events_activities,90,51,80+,50-54,0.2438304514174619
events_activities,90,52,80+,50-54,0.24637797458497185
events_activities,90,53,80+,50-54,0.24912647160781987
events_activities,90,54,80+,50-54,0.25243516678744454
events_activities,90,55,80+,55-59,0.2570553638957079
events_activities,90,56,80+,55-59,0.26171550687827044
events_activities,90,57,80+,55-59,0.2649765756585243
events_activities,90,58,80+,55-59,0.26845444189936385
events_activities,90,59,80+,55-59,0.273456087884987
events_activities,90,60,80+,60-64,0.27939993807457664
events_activities,90,61,80+,60-64,0.2864404198949427
events_activities,90,62,80+,60-64,0.29204194181168663
events_activities,90,63,80+,60-64,0.29769873247964235
events_activities,90,64,80+,60-64,0.3045901168127904
events_activities,90,65,80+,65-69,0.3124669249752755
events_activities,90,66,80+,65-69,0.320577831719153
events_activities,90,67,80+,65-69,0.3287482550517492
events_activities,90,68,80+,65-69,0.33815042811326884
events_activities,90,69,80+,65-69,0.3442446686296556
events_activities,90,70,80+,70-74,0.35109755595042685
events_activities,90,71,80+,70-74,0.35109755595042685
events_activities,90,72,80+,70-74,0.35109755595042685
events_activities,90,73,80+,70-74,0.35109755595042685
events_activities,90,74,80+,70-74,0.35109755595042685
events_activities,90,75,80+,75-79,0.35109755595042685
events_activities,90,76,80+,75-79,0.35109755595042685
events_activities,90,77,80+,75-79,0.35109755595042685
events_activities,90,78,80+,75-79,0.35109755595042685
events_activities,90,79,80+,75-79,0.35109755595042685
events_activities,90,80,80+,80+,0.35109755595042685
events_activities,90,81,80+,80+,0.35109755595042685
events_activities,90,82,80+,80+,0.35109755595042685
events_activities,90,83,80+,80+,0.35109755595042685
events_activities,90,84,80+,80+,0.35109755595042685
events_activities,90,85,80+,80+,0.35109755595042685
events_activities,90,86,80+,80+,0.35109755595042685
events_activities,90,87,80+,80+,0.35109755595042685
events_activities,90,88,80+,80+,0.35109755595042685
events_activities,90,89,80+,80+,0.35109755595042685
events_activities,90,90,80+,80+,0.35109755595042685
events_activities,90,91,80+,80+,0.35109755595042685
events_activities,90,92,80+,80+,0.35109755595042685
events_activities,90,93,80+,80+,0.35109755595042685
events_activities,90,94,80+,80+,0.35109755595042685
events_activities,90,95,80+,80+,0.35109755595042685
events_activities,90,96,80+,80+,0.35109755595042685
events_activities,90,97,80+,80+,0.35109755595042685
events_activities,90,98,80+,80+,0.35109755595042685
events_activities,90,99,80+,80+,0.35109755595042685
events_activities,90,100,80+,80+,0.35109755595042685
events_activities,91,0,80+,0-4,0.21483905538120146
events_activities,91,1,80+,0-4,0.21483905538120146
events_activities,91,2,80+,0-4,0.21483905538120146
events_activities,91,3,80+,0-4,0.21483905538120146
events_activities,91,4,80+,0-4,0.21483905538120146
events_activities,91,5,80+,5-9,0.21570396604983702
events_activities,91,6,80+,5-9,0.21956747344171212
events_activities,91,7,80+,5-9,0.22055401562758783
events_activities,91,8,80+,5-9,0.22435781759466839
events_activities,91,9,80+,5-9,0.22841114089709266
events_activities,91,10,80+,10-14,0.23240182503091206
events_activities,91,11,80+,10-14,0.23660393398440419
events_activities,91,12,80+,10-14,0.23798425096631315
events_activities,91,13,80+,10-14,0.24208301610062954
events_activities,91,14,80+,10-14,0.24379737895667852
events_activities,91,15,80+,15-19,0.24771287835220035
events_activities,91,16,80+,15-19,0.25101648976097607
events_activities,91,17,80+,15-19,0.25403594526382756
events_activities,91,18,80+,15-19,0.256895580398511
events_activities,91,19,80+,15-19,0.25947410013665045
events_activities,91,20,80+,20-24,0.2618347151131411
events_activities,91,21,80+,20-24,0.26201401469600044
events_activities,91,22,80+,20-24,0.2621322761229928
events_activities,91,23,80+,20-24,0.2621322761229928
events_activities,91,24,80+,20-24,0.2621322761229928
events_activities,91,25,80+,25-29,0.2621322761229928
events_activities,91,26,80+,25-29,0.26201401469600044
events_activities,91,27,80+,25-29,0.2618347151131411
events_activities,91,28,80+,25-29,0.25949237588174456
events_activities,91,29,80+,25-29,0.2586250992966559
events_activities,91,30,80+,30-34,0.2551602771562252
events_activities,91,31,80+,30-34,0.2538118019283656
events_activities,91,32,80+,30-34,0.2514608475356879
events_activities,91,33,80+,30-34,0.24884582034295546
events_activities,91,34,80+,30-34,0.24781988871880797
events_activities,91,35,80+,35-39,0.24427508055065078
events_activities,91,36,80+,35-39,0.24312716706458248
events_activities,91,37,80+,35-39,0.24271313457593915
events_activities,91,38,80+,35-39,0.242269031749998
events_activities,91,39,80+,35-39,0.23882055061987498
events_activities,91,40,80+,40-44,0.2382311989649315
events_activities,91,41,80+,40-44,0.2382311989649315
events_activities,91,42,80+,40-44,0.23810952199250468
events_activities,91,43,80+,40-44,0.2372982277511962
events_activities,91,44,80+,40-44,0.23796522159108946
events_activities,91,45,80+,45-49,0.23822221383051984
events_activities,91,46,80+,45-49,0.2382311989649315
events_activities,91,47,80+,45-49,0.23823619070627133
events_activities,91,48,80+,45-49,0.23867042507389274
events_activities,91,49,80+,45-49,0.2420964362900671
events_activities,91,50,80+,50-54,0.24298233007365677
events_activities,91,51,80+,50-54,0.2438304514174619
events_activities,91,52,80+,50-54,0.24637797458497185
events_activities,91,53,80+,50-54,0.24912647160781987
events_activities,91,54,80+,50-54,0.25243516678744454
events_activities,91,55,80+,55-59,0.2570553638957079
events_activities,91,56,80+,55-59,0.26171550687827044
events_activities,91,57,80+,55-59,0.2649765756585243
events_activities,91,58,80+,55-59,0.26845444189936385
events_activities,91,59,80+,55-59,0.273456087884987
events_activities,91,60,80+,60-64,0.27939993807457664
events_activities,91,61,80+,60-64,0.2864404198949427
events_activities,91,62,80+,60-64,0.29204194181168663
events_activities,91,63,80+,60-64,0.29769873247964235
events_activities,91,64,80+,60-64,0.3045901168127904
events_activities,91,65,80+,65-69,0.3124669249752755
events_activities,91,66,80+,65-69,0.320577831719153
events_activities,91,67,80+,65-69,0.3287482550517492
events_activities,91,68,80+,65-69,0.33815042811326884
events_activities,91,69,80+,65-69,0.3442446686296556
events_activities,91,70,80+,70-74,0.35109755595042685
events_activities,91,71,80+,70-74,0.35109755595042685
events_activities,91,72,80+,70-74,0.35109755595042685
events_activities,91,73,80+,70-74,0.35109755595042685
events_activities,91,74,80+,70-74,0.35109755595042685
events_activities,91,75,80+,75-79,0.35109755595042685
events_activities,91,76,80+,75-79,0.35109755595042685
events_activities,91,77,80+,75-79,0.35109755595042685
events_activities,91,78,80+,75-79,0.35109755595042685
events_activities,91,79,80+,75-79,0.35109755595042685
events_activities,91,80,80+,80+,0.35109755595042685
events_activities,91,81,80+,80+,0.35109755595042685
events_activities,91,82,80+,80+,0.35109755595042685
events_activities,91,83,80+,80+,0.35109755595042685
events_activities,91,84,80+,80+,0.35109755595042685
events_activities,91,85,80+,80+,0.35109755595042685
events_activities,91,86,80+,80+,0.35109755595042685
events_activities,91,87,80+,80+,0.35109755595042685
events_activities,91,88,80+,80+,0.35109755595042685
events_activities,91,89,80+,80+,0.35109755595042685
events_activities,91,90,80+,80+,0.35109755595042685
events_activities,91,91,80+,80+,0.35109755595042685
events_activities,91,92,80+,80+,0.35109755595042685
events_activities,91,93,80+,80+,0.35109755595042685
events_activities,91,94,80+,80+,0.35109755595042685
events_activities,91,95,80+,80+,0.35109755595042685
events_activities,91,96,80+,80+,0.35109755595042685
events_activities,91,97,80+,80+,0.35109755595042685
events_activities,91,98,80+,80+,0.35109755595042685
events_activities,91,99,80+,80+,0.35109755595042685
events_activities,91,100,80+,80+,0.35109755595042685
events_activities,92,0,80+,0-4,0.21483905538120146
events_activities,92,1,80+,0-4,0.21483905538120146
events_activities,92,2,80+,0-4,0.21483905538120146
events_activities,92,3,80+,0-4,0.21483905538120146
events_activities,92,4,80+,0-4,0.21483905538120146
events_activities,92,5,80+,5-9,0.21570396604983702
events_activities,92,6,80+,5-9,0.21956747344171212
events_activities,92,7,80+,5-9,0.22055401562758783
events_activities,92,8,80+,5-9,0.22435781759466839
events_activities,92,9,80+,5-9,0.22841114089709266
events_activities,92,10,80+,10-14,0.23240182503091206
events_activities,92,11,80+,10-14,0.23660393398440419
events_activities,92,12,80+,10-14,0.23798425096631315
events_activities,92,13,80+,10-14,0.24208301610062954
events_activities,92,14,80+,10-14,0.24379737895667852
events_activities,92,15,80+,15-19,0.24771287835220035
events_activities,92,16,80+,15-19,0.25101648976097607
events_activities,92,17,80+,15-19,0.25403594526382756
events_activities,92,18,80+,15-19,0.256895580398511
events_activities,92,19,80+,15-19,0.25947410013665045
events_activities,92,20,80+,20-24,0.2618347151131411
events_activities,92,21,80+,20-24,0.26201401469600044
events_activities,92,22,80+,20-24,0.2621322761229928
events_activities,92,23,80+,20-24,0.2621322761229928
events_activities,92,24,80+,20-24,0.2621322761229928
events_activities,92,25,80+,25-29,0.2621322761229928
events_activities,92,26,80+,25-29,0.26201401469600044
events_activities,92,27,80+,25-29,0.2618347151131411
events_activities,92,28,80+,25-29,0.25949237588174456
events_activities,92,29,80+,25-29,0.2586250992966559
events_activities,92,30,80+,30-34,0.2551602771562252
events_activities,92,31,80+,30-34,0.2538118019283656
events_activities,92,32,80+,30-34,0.2514608475356879
events_activities,92,33,80+,30-34,0.24884582034295546
events_activities,92,34,80+,30-34,0.24781988871880797
events_activities,92,35,80+,35-39,0.24427508055065078
events_activities,92,36,80+,35-39,0.24312716706458248
events_activities,92,37,80+,35-39,0.24271313457593915
events_activities,92,38,80+,35-39,0.242269031749998
events_activities,92,39,80+,35-39,0.23882055061987498
events_activities,92,40,80+,40-44,0.2382311989649315
events_activities,92,41,80+,40-44,0.2382311989649315
events_activities,92,42,80+,40-44,0.23810952199250468
events_activities,92,43,80+,40-44,0.2372982277511962
events_activities,92,44,80+,40-44,0.23796522159108946
events_activities,92,45,80+,45-49,0.23822221383051984
events_activities,92,46,80+,45-49,0.2382311989649315
events_activities,92,47,80+,45-49,0.23823619070627133
events_activities,92,48,80+,45-49,0.23867042507389274
events_activities,92,49,80+,45-49,0.2420964362900671
events_activities,92,50,80+,50-54,0.24298233007365677
events_activities,92,51,80+,50-54,0.2438304514174619
events_activities,92,52,80+,50-54,0.24637797458497185
events_activities,92,53,80+,50-54,0.24912647160781987
events_activities,92,54,80+,50-54,0.25243516678744454
events_activities,92,55,80+,55-59,0.2570553638957079
events_activities,92,56,80+,55-59,0.26171550687827044
events_activities,92,57,80+,55-59,0.2649765756585243
events_activities,92,58,80+,55-59,0.26845444189936385
events_activities,92,59,80+,55-59,0.273456087884987
events_activities,92,60,80+,60-64,0.27939993807457664
events_activities,92,61,80+,60-64,0.2864404198949427
events_activities,92,62,80+,60-64,0.29204194181168663
events_activities,92,63,80+,60-64,0.29769873247964235
events_activities,92,64,80+,60-64,0.3045901168127904
events_activities,92,65,80+,65-69,0.3124669249752755
events_activities,92,66,80+,65-69,0.320577831719153
events_activities,92,67,80+,65-69,0.3287482550517492
events_activities,92,68,80+,65-69,0.33815042811326884
events_activities,92,69,80+,65-69,0.3442446686296556
events_activities,92,70,80+,70-74,0.35109755595042685
events_activities,92,71,80+,70-74,0.35109755595042685
events_activities,92,72,80+,70-74,0.35109755595042685
events_activities,92,73,80+,70-74,0.35109755595042685
events_activities,92,74,80+,70-74,0.35109755595042685
events_activities,92,75,80+,75-79,0.35109755595042685
events_activities,92,76,80+,75-79,0.35109755595042685
events_activities,92,77,80+,75-79,0.35109755595042685
events_activities,92,78,80+,75-79,0.35109755595042685
events_activities,92,79,80+,75-79,0.35109755595042685
events_activities,92,80,80+,80+,0.35109755595042685
events_activities,92,81,80+,80+,0.35109755595042685
events_activities,92,82,80+,80+,0.35109755595042685
events_activities,92,83,80+,80+,0.35109755595042685
events_activities,92,84,80+,80+,0.35109755595042685
events_activities,92,85,80+,80+,0.35109755595042685
events_activities,92,86,80+,80+,0.35109755595042685
events_activities,92,87,80+,80+,0.35109755595042685
events_activities,92,88,80+,80+,0.35109755595042685
events_activities,92,89,80+,80+,0.35109755595042685
events_activities,92,90,80+,80+,0.35109755595042685
events_activities,92,91,80+,80+,0.35109755595042685
events_activities,92,92,80+,80+,0.35109755595042685
events_activities,92,93,80+,80+,0.35109755595042685
events_activities,92,94,80+,80+,0.35109755595042685
events_activities,92,95,80+,80+,0.35109755595042685
events_activities,92,96,80+,80+,0.35109755595042685
events_activities,92,97,80+,80+,0.35109755595042685
events_activities,92,98,80+,80+,0.35109755595042685
events_activities,92,99,80+,80+,0.35109755595042685
events_activities,92,100,80+,80+,0.35109755595042685
events_activities,93,0,80+,0-4,0.21483905538120146
events_activities,93,1,80+,0-4,0.21483905538120146
events_activities,93,2,80+,0-4,0.21483905538120146
events_activities,93,3,80+,0-4,0.21483905538120146
events_activities,93,4,80+,0-4,0.21483905538120146
events_activities,93,5,80+,5-9,0.21570396604983702
events_activities,93,6,80+,5-9,0.21956747344171212
events_activities,93,7,80+,5-9,0.22055401562758783
events_activities,93,8,80+,5-9,0.22435781759466839
events_activities,93,9,80+,5-9,0.22841114089709266
events_activities,93,10,80+,10-14,0.23240182503091206
events_activities,93,11,80+,10-14,0.23660393398440419
events_activities,93,12,80+,10-14,0.23798425096631315
events_activities,93,13,80+,10-14,0.24208301610062954
events_activities,93,14,80+,10-14,0.24379737895667852
events_activities,93,15,80+,15-19,0.24771287835220035
events_activities,93,16,80+,15-19,0.25101648976097607
events_activities,93,17,80+,15-19,0.25403594526382756
events_activities,93,18,80+,15-19,0.256895580398511
events_activities,93,19,80+,15-19,0.25947410013665045
events_activities,93,20,80+,20-24,0.2618347151131411
events_activities,93,21,80+,20-24,0.26201401469600044
events_activities,93,22,80+,20-24,0.2621322761229928
events_activities,93,23,80+,20-24,0.2621322761229928
events_activities,93,24,80+,20-24,0.2621322761229928
events_activities,93,25,80+,25-29,0.2621322761229928
events_activities,93,26,80+,25-29,0.26201401469600044
events_activities,93,27,80+,25-29,0.2618347151131411
events_activities,93,28,80+,25-29,0.25949237588174456
events_activities,93,29,80+,25-29,0.2586250992966559
events_activities,93,30,80+,30-34,0.2551602771562252
events_activities,93,31,80+,30-34,0.2538118019283656
events_activities,93,32,80+,30-34,0.2514608475356879
events_activities,93,33,80+,30-34,0.24884582034295546
events_activities,93,34,80+,30-34,0.24781988871880797
events_activities,93,35,80+,35-39,0.24427508055065078
events_activities,93,36,80+,35-39,0.24312716706458248
events_activities,93,37,80+,35-39,0.24271313457593915
events_activities,93,38,80+,35-39,0.242269031749998
events_activities,93,39,80+,35-39,0.23882055061987498
events_activities,93,40,80+,40-44,0.2382311989649315
events_activities,93,41,80+,40-44,0.2382311989649315
events_activities,93,42,80+,40-44,0.23810952199250468
events_activities,93,43,80+,40-44,0.2372982277511962
events_activities,93,44,80+,40-44,0.23796522159108946
events_activities,93,45,80+,45-49,0.23822221383051984
events_activities,93,46,80+,45-49,0.2382311989649315
events_activities,93,47,80+,45-49,0.23823619070627133
events_activities,93,48,80+,45-49,0.23867042507389274
events_activities,93,49,80+,45-49,0.2420964362900671
events_activities,93,50,80+,50-54,0.24298233007365677
events_activities,93,51,80+,50-54,0.2438304514174619
events_activities,93,52,80+,50-54,0.24637797458497185
events_activities,93,53,80+,50-54,0.24912647160781987
events_activities,93,54,80+,50-54,0.25243516678744454
events_activities,93,55,80+,55-59,0.2570553638957079
events_activities,93,56,80+,55-59,0.26171550687827044
events_activities,93,57,80+,55-59,0.2649765756585243
events_activities,93,58,80+,55-59,0.26845444189936385
events_activities,93,59,80+,55-59,0.273456087884987
events_activities,93,60,80+,60-64,0.27939993807457664
events_activities,93,61,80+,60-64,0.2864404198949427
events_activities,93,62,80+,60-64,0.29204194181168663
events_activities,93,63,80+,60-64,0.29769873247964235
events_activities,93,64,80+,60-64,0.3045901168127904
events_activities,93,65,80+,65-69,0.3124669249752755
events_activities,93,66,80+,65-69,0.320577831719153
events_activities,93,67,80+,65-69,0.3287482550517492
events_activities,93,68,80+,65-69,0.33815042811326884
events_activities,93,69,80+,65-69,0.3442446686296556
events_activities,93,70,80+,70-74,0.35109755595042685
events_activities,93,71,80+,70-74,0.35109755595042685
events_activities,93,72,80+,70-74,0.35109755595042685
events_activities,93,73,80+,70-74,0.35109755595042685
events_activities,93,74,80+,70-74,0.35109755595042685
events_activities,93,75,80+,75-79,0.35109755595042685
events_activities,93,76,80+,75-79,0.35109755595042685
events_activities,93,77,80+,75-79,0.35109755595042685
events_activities,93,78,80+,75-79,0.35109755595042685
events_activities,93,79,80+,75-79,0.35109755595042685
events_activities,93,80,80+,80+,0.35109755595042685
events_activities,93,81,80+,80+,0.35109755595042685
